issuekey,title,description,storypoint,split_mark
MDL-42575,Revert heading option display for page resource,as discussed in https:/tracker.moodle.org/browse/mdl41797?focusedcommentid=250232&page=com.atlassian.jira.plugin.system.issuetabpanels:commenttabpanel#comment 250232    we are putting back the heading display option for page resource.    ,8,train
MDL-42585,Refine capabilities that permit user to see assignments and the user feedbacks without ability to grade,we often get a request to provide customized tutor role that would be capable of viewing assignments and user feedback to those assignments within a course without being able to grade the users.    we would like a new capability added to the assignment module and integrated in the code in such way to separate ability to view the assignments and feedbacks without being able to grade.    new capability could be called mod/assign:viewfeedback and it would affect these methods (among some others):  mod/assign/locallib.php  assign::canviewgroupsubmission  assign::canview_submission      ,20,train
MDL-42588,Add option to Scorm setting to display or hide activity name,"from the discussion on mdl 41797, we are allowing to have option to display or hide the activity name.      currently, there's no option to do this in scorm. this option could be used to prevent duplication of heading display on the page as mentioned in discussion also occurs in https:/moodle.org/mod/forum/discuss.php?d=242457.    a draw back for implementing this is the possibility of losing the page hierarchy level for heading.  some user with screen reader or assistive technology use these header levels as page structure to navigate the web page.    i also created a forum discussion to get feedback from the community https:/moodle.org/mod/forum/discuss.php?d=244295.    ",5,train
MDL-42597,New maintenance mode countdown counts down to 0 instead of 1,"if i enable the new maintenance mode countdown with  sudo u apache php admin/cli/maintenance.php  enablelater=2  there is a countdown messagebox at the top of every moodle page until the maintenance mode is enabled.    unfortunately, the message in this message box counts down to 0 instead of 1, so in the last minute before maintenance mode activation, there is a rather confusing message saying   ""site is switching to maintenance mode in 0 minutes"".    i would like to propose to add 1 to the minutes in lib/outputrenderers.php, function maintenance_warning(), to solve this cosmetic issue.",13,train
MDL-42612,add Russian Ruble to list of paypal currencies,russian ruble   rub  ,1,train
MDL-42682,Fix display alignment and content for forum discussion in Clean theme,"with mobile device, the width of discussion list is wider than the screen.     on discussion page, display options and moving discussion options should have left alignment instead of right alignment.     attaching screenshots.    ",3,train
MDL-42748,Help dialogue no longer handles long help texts,"i noticed this working on mdl42743.    if the contents of a help dialogue gets too long, the content is just truncated. presumably there should be a scrollbar or something?",3,train
MDL-42752,Disabled icons on file picker still get focus resulting in them being read out by screen readers,"when tabbing through the icons on the filepicker, you can focus on ones that are disabled. this results in a screen reader reading them out to the user, even though it shouldn't.    as an additional part of this issue, it would be good to look at the alt/title attribute pairing of the icons, and see if there is a way to improve this. also, the strings used for the tooltips should be escaped using y.html.escape",20,train
MDL-42767,Notes for deleted courses causes error,"when a note is added for a user at the course level on the user's notes page and then that course is deleted, an error results on the note's page that the deleted course can not be found.    steps to replicate >    enable user notes on your site.  browse your list of users for a user that is enrolled in a class.  in the navigation menu, under users, choose notes.  under one of the courses, choose ""add a new note"".  add a note, leaving it at the course context and save.  delete the course you added the note for.  go back to the user's note page:    can not find data record in database table course.    more information about this error  debug info: select   from  where id = ?  [array (  0 => 42,  )]  error code: invalidrecord  stack trace:        line 1372 of /lib/dml/moodledatabase.php: dmlmissingrecordexception thrown      line 1348 of /lib/dml/moodledatabase.php: call to moodledatabase>getrecordselect()      line 42 of /notes/index.php: call to moodledatabase >getrecord()    ",13,train
MDL-42797,Guest access displays exception error right after upgrade process,"this is a trivial error that should impact a very low amount of people:    # from a 2.5 install  # login as admin  # set up the admin user profile if not done already  # logout  # upgrade to 2.6 from the web  # do not connect as admin but as guest.    => failed, as soon as i click on the guest button i see the attached errors.    once i connected as admin and finish to validate the upgrade settings, the guest access is back working.  ",2,train
MDL-42801,Drag and drop upload of resources doesn't add action icons correctly.,"steps to reproduce:  # go to course and turn editing on  # drag and drop a file  # move and editing icons are not displayed  # action menu is added on next line and menu width is less, so text overflow.",5,train
MDL-42834,Deprecate loginhttps,"in my opinion, it's about time we deprecated and removed the loginhttps config setting and sealed this potential leak.    it was removed from mahara over three years ago (https:/bugs.launchpad.net/mahara/+bug/646713) for two primary reasons:   it broke ajax login; and   there can be times where an http link is present on an https page.    in moodle we don't have ajax login, and we have mitigated against the https > http issue by always setting the wwwroot to the current schema.    however, it would be really super nice if we could have ajax login, and i don't feel that the reasons which once prevented forced use of https throughout a site are as strong as they used to be. hardware performance is far better than it was five years ago; it's been http:/en.wikipedia.org/wiki/firesheep so these things are no longer theoretical or even hard; and ssl is far more widespread.    as it is, we already load all additional content (e.g. css, js, image) over ssl so it's now just the actual page content which is not.    we no longer have issues with third party plugins not supporting ssl (e.g. youtube, vimeo, etc).    i'd like to propose that we drop support for loginhttps.    (more documentation changes: http:/docs.moodle.org/27/en/apache)",40,train
MDL-42882,Performance improvement to missing root directory upgrade step,"in the update process for version 2013051402.10 there is a fix for missing root folder entries. (file: lib/db/upgrade.php line 2216)    to find the fileareas where these entries are missing a left join is used.    we have some installations with really large files table (more then 600 mb).  on these installations the update fails at this point.    here is my attempt to get this work. maybe it helps other people with the same problem.          if ($oldversion / 'user' or f1.filearea / 'draft'"";            $rs = $db>getrecordsetsql($sql);          $defaults = array('filepath' => '/',                          'filename' => '.',                          'userid' => $user>id,                          'filesize' => 0,                          'timecreated' => time(),                          'timemodified' => time(),                          'contenthash' => sha1(''));            foreach ($rs as $r)                 / there is no root folder entry for that filearea.              $pathhash = sha1(""/$r>contextid/$r>component/$r>filearea/$r>itemid"".'/.');              $db>insertrecord('files', (array)$r  $defaults                       array('pathnamehash' => $pathhash));          }          $rs >close();              / main savepoint reached.          upgrademainsavepoint(true, 2013051402.10);      }  ",20,train
MDL-42884,Can not delete users with invalid emails,the given username contains invalid characters    more information about this error  debug info:  error code: invalidusername  stack trace:        line 113 of /user/lib.php: moodleexception thrown      line 4213 of /lib/moodlelib.php: call to userupdateuser()      line 84 of /admin/user.php: call to deleteuser(),5,train
MDL-42885,Updating existing users via bulk upload causes debugging messages,in master.      could not find htmleditor on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find oldusername on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find deleted on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find firstnamephonetic on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find lastnamephonetic on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find middlename on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()    could not find alternatename on the user objects        line 554 of /admin/tool/uploaduser/index.php: call to debugging()      in 2.5      could not find oldusername on the user objects        line 551 of /admin/tool/uploaduser/index.php: call to debugging()    could not find deleted on the user objects        line 551 of /admin/tool/uploaduser/index.php: call to debugging()    ,8,train
MDL-42889,Remove access to old log table in admin/handlevirus.php and other clam related code,currently this library uses the legacy logging table. it needs to be upgraded to use the new logging api.,2,train
MDL-42890,Reimplement access to log table in backup/util/helper/backup_cron_helper.class.php,currently this class uses the legacy logging table. it needs to be upgraded to use the new logging api.,13,train
MDL-42891,Reimplement access to log table in functions notify_login_failures() and count_login_failures(),currently these functions uses the legacy logging table. it needs to be upgraded to use the new logging api.,20,train
MDL-42892,Reimplement access to log table in function can_delete_course(),currently this function uses the legacy logging table. it needs to be upgraded to use the new logging api.,20,train
MDL-42894,Investigating performance of the new logging API in practice,"once the new logging api is in place, its performance and impact need to be measured. actions to reduce the impact of the new logging system should be investigated.",20,train
MDL-42896,Grade update event,"multiple activities make updates to the grading table, there should be a generic event, or a class or something we can use for these situations instead of creating multiple events that do the same thing.    see mdl 40054 on why this is needed.",20,train
MDL-42898,Develop a timeline page/block,"with the new logging and events system in place, it will be possible to implement a ''timeline'' page/block so each user to see a stream of activity that is relevant to them individually. the target of this information could be used on the my home page.",100,train
MDL-42904,Self enrolment by group key does not work - until group settings are saved again,"we have a customer running on moodle 2.5.2.  they are setting up courses using group enrolment keys.    i have checked their configuration and it seems correct.    if a user attempts to selfenrol on one of these courses, using the correct group key, the receive the error ""incorrect enrolment key, please try again"".    but the key is correct.  i have tested this myself.    the weird thing is that if you go into the groups page, select the relevant group and choose ""edit group settings"", then press save (without changing anything at all) then the user can selfenrol.    it is as if the group key details have not been properly saved the first time they were set up...although the key has certainly been saved, as you can click the ""unmask"" checkbox, and the correct key is displayed.  the customer can't go through the whole site, hundreds of courses, editing and clicking save on every group in every course.    i cannot find anything wrong with the site configuration, the selfenrolment plugin configuration, or the group configuration.  it seems to me that this is a bug, although i'd be happy to be proved wrong as long as an explanation of this behaviour is forthcoming.    i'd appreciate someone taking a look at this as a matter of urgency  i can arrange access to the site and server if required.",8,train
MDL-42909,Move (non-JS): title attribute is on wrong tag,"when you are moving items (using the nonajax version), the move targets are written out using code like the following:      /  /  /  /  /      as you can see, there is a title attribute on the li tag which does not make a lot of sense. it should be on the link tag. (additionally, there is an unnecessary title attribute on the img tag.)    this was caused by mdl37085.    the previous code was:      /      this code is correct, with a title attribute on the a tag containing the full text, and an alt attribute (no title) on the img tag.    for accessibility reasons, none of these titles are suitable anyway. all links should have different texts so while the longer text includes the name of the item being moved, that doesn't actually help as it's still the same for all of them. an accessible solution would use text like:    'move item to week 4 before ""study resources""'    in other words, i didn't describe the item being moved (because they probably know, and it's the same for all of them) but i included the section name of the target location and a relative before/after for the position within that section.    i am not sure whether or not it is worth doing anything about this because i know moodle hq is planning to stop supporting the non js graceful degradation features. i was thinking about fixing the regression and putting it back to have the right attribute on the right tag, but since it's inaccessible even after doing that (and always was), i don't think i am going to bother...    so probably just filing this bug and leave it for moodle staff to decide what to do, sorry!    the offending code where it puts the title on the li is course/renderer.php in coursesectioncm_list, currently line 1097/1106, btw.  ",5,train
MDL-42924,use normalize_component to extract plugin name and type,"file: moodle \ lib \ upgradelib.php  function: function upgradepluginmnetfunctions ($ component)  line: list ($ type, $ plugin) = explode ('', $ component);    if a plugin or block, etc. have a two membered name eg ""blockmycourses""  the variable $plugin substituted is set to 'my' and should be 'mycourses'    should look like: list ($ type, $ plugin) = normalizecomponent ($ component);",5,train
MDL-42928,Reimplement scroll locking for full-screen dialogues,"imo, this is a serious usability issue as many of our dialogues contain scrollable content. when these are open and you attempt to scroll, you'll find that the page scrolls too.    whilst this isn't a major issue for desktop computers, those using trackpads (predominantly laptops), and those with touch screens (predominantly tablets) who swipe to get down the list will find that the whole page starts to move once the bottom (or top) of the list is reached.    in the case of the activity chooser, this is a serious regression.    this patch re introduces scroll locking but using a different method. rather than removing the scrollbars, we instead set the scrolltop and scrollleft to the positions they were in when the dialogue was opened. we do this on every scroll event.  when the dialogue is closed, we stop forcing the scroll and release control back to the user.",100,train
MDL-42931,Decide Moodle 2.7 requirements and push them to environment.xml,"we need to decide asap about all the php/db/moodle versions requirements and put all them into the environmental tests (adding them to all supported branches).    at the same time, if there is any change in the php version... some changes have to be populated to various installers and replace them by the new one when corresponding. to get a list of candidates:    grep r '5\.3\.3'   | grep '\.php'    (and look for mdl39007 status, about to unify all those duplicated checks)    ciao : )",13,train
MDL-42934,Self registration does not use site language setting,"# visit /admin/tool/langimport/index.php and install a new language pack.  # visit /admin/settings.php?section=langsettings and set the 'default language' to the one you installed.  # visit /admin/settings.php?section=manageauths and set 'self registration' to 'emailbased selfregistration'.  # register as a new user on your site.  # log in using that user and notice that the user setting 'lang' is set to 'english' (which is the database default), rather than the site language setting.",5,train
MDL-42935,"user_create_user and user_update_user functions do not validate auth, lang or theme","the function updateusersparameters contains        'auth' => new externalvalue(paramplugin, 'auth plugins include manual, ldap, imap, etc', valueoptional, '', nullnotallowed),  'lang' => new externalvalue(paramsafedir, 'language code such as ""en"", must exist on server', valueoptional, '', nullnotallowed),  'theme' => new externalvalue(paramplugin, 'theme name such as ""standard"", must exist on server', valueoptional),      however, none of this is validated (like it is in the createusers function).",13,train
MDL-42956,mnet broken for mssql and oracle,"while looking for other recent problems it was detected that mnet auth is using a harcoded limit clause. that automatically means both mssql/sqlsrv/oracle are crashing there:    https:/github.com/moodle/moodle/blob/master/auth/mnet/auth.php#l779    it's there since ages ago, so needs fixing in all supported versions.    ciao : )",13,train
MDL-42962,create a course_module_viewed abstract class,we need an abstract class for all those coursemoduleviewed events,8,train
MDL-42973,Unknown component location,"when i login into moodle with admin, they go directly to /moodle/admin/index.php  and i have an error/debug/codingerrorerror:    coding error detected, it must be fixed by a programmer: unknown component location    i upgraded from 2.5 to 2.6 with no problem.  when i go to update plugins, i had a curl error. i copied the moodleorgca.crt in moodledata. then, error of unknown component is the only taht i can see.    this error appears even with a clean install of moodle 2.6, and deleting cache and sessions.",40,train
MDL-42980,Clean: Activity chooser's Add/cancel button on iPhone4S does not respond,"on iphone4s ios7 safari, the add/cancel button does not respond when its at the bottom most. barely usuable.        instead the ios bottom navigation bar appears        but after a couple of random tries forcing the the activity chooser to scroll up then it works        it works fine on chrome",8,train
MDL-42983,Clean: Custom menu and login info does not appear on small screen,"on iphone4s ios7, the custom menu and login info do not appear on safari and chrome. though once i saw it appear on both browsers but only once and never again",20,train
MDL-42993,Username with spaces no longer valid for LDAP authenticated users,"using ldap authentication tied into ad users with spaces in their network logon (samaccountname) receive 'the given username contains invalid characters' message when trying to log in to moodle for the first time. this configuration worked previously on 2.5    the difference between 2.5 and 2.6 is in lib/moodlelib.php::createuserrecord($username, $password, $auth = 'manual') and it used do a database insert for the user record. it now calls the function usercreateuser which includes validation.    to allow the extended user name set you now need to set the following in your moodle config.php.    $cfg >extendedusernamechars = true  ",13,train
MDL-42995,Restored course has broken links in assignment description when viewed from calendar event,"when an assignment description contains an embedded file or a link to a file and that assignment appears in the calendar block (because it has a due date), the embedded file or link to a file breaks when that course is backed up and restored to a new course.    steps to reproduce:    # create a course.   # add an assignment, add a file (e.g., an image) to the description or create a link in the description to an existing resource (e.g., pdf document), and set a due date for the assignment.  # add the calendar block to the course.   # backup the course and restore it elsewhere on the site (be sure to include user data).  # enroll a user into the restored to course.  # as the enrolled user, load the assignment in the restored course.  the embedded file or the link work.  # still as the enrolled user, go back to the course page and use the calendar block to click on the due date and then the assignment link.  # the embedded image or the link in the assignment description here is broken.    expected result: the files in the description should not be broken.  since the assignment description on the assignment page is correct, the calendar page should also be correct.    actual result: the assignment page is correct but the calendar page has broken links.",8,train
MDL-43005,tag param in blog index page should be strictly checked,"we have   $db>getrecordsql(""select   from  where "". $db>sqllike('name', '?', false), array(""%$tag%"")   which returns error like  error: mdb>getrecord() found more than one record!      line 1427 of /lib/dml/moodledatabase.php: call to debugging()     line 43 of /blog/index.php: call to moodledatabase>getrecordsql()  when we have two tags similar to each other. for example:   tag and tagtest",4,train
MDL-43008,Calendar plugins can not display setting pages.,"the new calendar types don't currently allow the addition of settings pages.   for the standard gregorian calendar this may be fine, but other calendar types may require certain settings to be configurable.",10,train
MDL-43010,Create expand/collapse in the X steps for behat,"create expand/collapse in the x steps for behat  i wrote these steps to use in one of my behat tests, but later decided that i don't need them. submitting here so someone else can benefit from these.",5,train
MDL-43028,Site admin navigation is not expanding on few pages,"while viewing ""default my home page"" navigation is not expanded and breadcrumbs are not displayed.",8,train
MDL-43037,Quiz user overrides generates alternate names debugging message,you need to update your sql to include additional name fields in the user object.        line 3580 of /lib/moodlelib.php: call to debugging()      line 163 of /mod/quiz/overrideform.php: call to fullname()      line 191 of /lib/formslib.php: call to quizoverrideform>definition()      line 76 of /mod/quiz/overrideform.php: call to moodleform>moodleform()      line 115 of /mod/quiz/overrideedit.php: call to quizoverrideform >construct(),5,train
MDL-43044,The course_module_instances_list_viewed abstract class could be improved to do more.,see mdl 42962.,13,train
MDL-43058,report_security_check_riskxss reports additional name fields in the user object.,the reportsecuritycheckriskxss reports :    you need to update your sql to include additional name fields in the user object.  line 3580 of /lib/moodlelib.php: call to debugging()  line 513 of /report/security/locallib.php: call to fullname()  line 74 of /report/security/index.php: call to reportsecuritycheckriskxss()    fix:    if ($detailed)   ,3,train
MDL-43062,"Content of label is left-aligned, regardless of alignment chosen ","when you center or rightalign text or images in a label, it appears correctly in the editor, but is always leftaligned when displayed on the course page. prior to upgrading to 2.6, in 2.4, i used to be able to have content appearing in the center or right of the course page.",8,train
MDL-43063,Function download_file_content() inline documentation of return value incorrect,"the inline docs for function downloadfilecontent() in lib/filelib.php states: ""@return mixed ... content of the file as string if ok""    actually it returns a the response as a stdclass object if ok containing the properties ",3,train
MDL-43106,Moodle 2.6 sends 2 Set-Cookie headers,"it appears that since upgrading to 2.6, moodle is sending 2 setcookie headers with different values.    while usually setting multiple cookies with the same name would result in them being overwritten, there may be other issues caused by the bug.    it's also creating more work for moodle in terms of processing, database activity, etc, and should be resolved.    an example of this is as follows (requesting directly from moodle.org, bypassing all proxies):    < http/1.1 200 ok  < date: thu, 28 nov 2013 04:27:15 gmt  < server: apache  < vary: frontendhttps,acceptencoding,useragent  < setcookie: moodlesession=uv7qph9jtem8rsi6d790j7p3l4; path=/; secure  < expires: mon, 20 aug 1969 09:23:00 gmt  < cachecontrol: nostore, nocache, mustrevalidate  < pragma: nocache  < setcookie: moodlesession=ogn0cv0atsfr9i27gtvc0bkkg7; path=/; secure  < contentlanguage: en  < contentscripttype: text/javascript  < contentstyletype: text/css  < xuacompatible: ie=edge  < cachecontrol: postcheck=0, precheck=0  < lastmodified: thu, 28 nov 2013 04:27:15 gmt  < acceptranges: none  < xframeoptions: sameorigin  < transferencoding: chunked  < contenttype: text/html; charset=utf 8    this has been reproduced on all 2.6 sites, in addition to local copies.",3,train
MDL-43117,Add release column to Plugins Overview page,"it would be beneficial to be able to see the release info (not just the version number) of a plugin on the overview page.  i realize that most of the core moodle plugins do not have release info in their version.php file, but most 3rd party plugins do.    i have provided possible solution code at the indicated github repository and branch for moodle 2.6.",2,train
MDL-43137,class loader breaks open_basedir,"looking at lib/classes/component.php the function loadclasses() makes a quick check that the $fulldir parameter is valid by calling isdir($fulldir). unfortunately, this breaks if openbasedir is enabled as it is checking paths like /classes which will trigger the openbasedir restriction and cause moodle to fail.     would it not be better to do a comparison with $cfg >dirroot to see if $fulldir looks like a valid, absolute path?    more details in https:/moodle.org/mod/forum/discuss.php?d=244818.",2,train
MDL-43140,When submitting the form on the mnet access control page a warning is shown,"# visit /admin/mnet/accesscontrol.php  # put any username in the form, choose 'all hosts' and set to 'allow' and submit  # you will see the following     you should really redirect before you start page output    line 741 of /lib/outputrenderers.php: call to debugging()  line 2557 of /lib/weblib.php: call to corerenderer>redirectmessage()  line 110 of /admin/mnet/accesscontrol.php: call to redirect()  ",2,train
MDL-43142,No username variable passed to mnet access control string,"# visit /admin/mnet/access_control.php  # enter any username in the form, select 'all hosts' as the 'remote hosts' and 'deny' for the 'access control'.  # on the next page click on the link 'allow' next to 'deny' for that user.  # notice the missing variable on the next screen  ""sso acl: allow user  from all hosts""",3,train
MDL-43167,Frontpage should support the same JavaScript as course pages,frontpage should support the same javascript as course pages:   drag/drop   toolboxes,40,train
MDL-43171,Cleanup and fixup of the events/logging docs,"while looking at the events doc, i noticed some inconsistencies.  for example:   http:/docs.moodle.org/dev/event2#eventsnamingconvention  http:/docs.moodle.org/dev/event2#whyseparateclasses.3f    the pattern of names for new names of the events seems wrong. the relationship column doesn't make any sense imo and also now since we have those new events, we should provide an exact mapping.  on detail evaluation am sure, many other inconsistencies would be found.    we need to revalute this doc and fixup any incorrect data.    ",20,train
MDL-43175,Base event JSON encoding decoding check will fail with whole float values.,checks are done to ensure that the 'other' event field does not contain an object.    if the 'other' field contains a float which is a whole number (e.g. 90) then the encoding / decoding will result in the number being returned as an integer. when the comparison is done it will fail.    solution: the comparison does not have to be so strict to catch if objects are being passed. '!=' will suffice.   @see lib/classes/event/base.php line 447 ,5,train
MDL-43178,"Incorrect confirmation message appears on ""per-forum digest option"" screen","introduced in 2.6, you are now able to manage the digest options for different forums within a course (accessed via http:/yourmoodlesite/mod/forum/index.php?id=2, where id is the course id.    on changing the digest setting for a forum, a message is briefly displayed detailing the change you have made; this message, however, is not always correct.    the message is correct when selecting ""default (no digest)"", however the other three choices will always display a message stating that you have changed your choice to ""complete posts"".",5,train
MDL-43188,Backport missing beep to 2.5 and 2.4,this bug is to backport the 2.6 fixes made in mdl 37962 to 2.5 and 2.4,5,train
MDL-43196,After upgrading to 2.6 my email-based-self-registration serves up an error when I click on 'Create New User' on the front page,"i use email based self registration for users to register on my site.  when i click on 'create new user' on the front page, it shows up an error 'invalid user'.    i had upgraded the site from 2.5 where everything worked great.    replication steps:  # navigate to site admin > users > accounts > user profile fields  # click ""create a new profile field:"" and select ""text area""  # set ""display on signup page?"" to ""yes""  # navigate to site admin > plugins > authentication > manage authentication  # ensure ""emailbased selfregistration"" is enabled (default)  # enable "" self registration"" (registerauth)  # open a new browser for the student  # click the ""log in"" link in topright corner  # click ""create a new account""    expected behaviour: registering a new account with user profile fields should be possible.    actual result: the following error is shown.      invalid user    more information about this error    debug info: select id from  where id = ? and deleted = ?  [array (  0 => 0,  1 => 0,  )]   error code: invaliduser  stack trace:  line 1390 of \lib\dml\moodledatabase.php: dmlmissingrecordexception thrown  line 1366 of \lib\dml\moodledatabase.php: call to moodledatabase>getrecordselect()  line 6357 of \lib\accesslib.php: call to moodledatabase>getrecord()  line 44 of \lib\editor\tinymce\plugins\managefiles\lib.php: call to contextuser::instance()  line 443 of \lib\editor\tinymce\classes\plugin.php: call to tinymcemanagefiles>updateinitparams()  line 192 of \lib\editor\tinymce\lib.php: call to editortinymceplugin::allupdateinitparams()  line 87 of \lib\editor\tinymce\lib.php: call to tinymcetexteditor>getinitparams()  line 361 of \lib\form\editor.php: call to tinymcetexteditor>useeditor()  line 183 of \lib\pear\html\quickform\renderer\tableless.php: call to moodlequickformeditor>tohtml()  line 2781 of \lib\formslib.php: call to htmlquickformrenderertableless>renderelement()  line 403 of \lib\pear\html\quickform\element.php: call to moodlequickformrenderer>renderelement()  line 1632 of \lib\pear\html\quickform.php: call to htmlquickformelement>accept()  line 1702 of \lib\formslib.php: call to htmlquickform>accept()  line 1675 of \lib\pear\html\quickform.php: call to moodlequickform>accept()  line 435 of \lib\pear\html\common.php: call to htmlquickform>tohtml()  line 204 of \lib\pear\html\quickform\dhtmlrulestableless.php: call to htmlcommon>display()  line 929 of \lib\formslib.php: call to htmlquickformdhtmlrulestableless>display()  line 88 of \login\signup.php: call to moodleform>display()      the rest of the site works great   this is the only error.",2,train
MDL-43197,Parent role only sees course total and no longer individual grades,"in 2.5 and 2.6 it appears the parent role can only see the course total of their child when viewing their user report, whereas previously they could see each individual grade in a course. has a capability changed?    steps to reproduce:    (rather long unfortunately)  1. as a teacher, create two assignments in a course and then grade them for a specific student.  2. verify you can see both grades separately for the student.  3. create the parent role as in http:/docs.moodle.org/26/en/parent_role  4. add a user to the student you graded as a parent and add the mentees block to the front page.  5. log in as the parent; click the name of the student in the mentees block.  6. from the student's profile,click the name of the course where the 2 assignments are.   7. in administration>profile settings for (student name) click activity reports and then grade.  8. the course total of both assignments is shown but not each individual assignment.",20,train
MDL-43213,behat config settings and init code can be simplified,"while testing behat settings recently i was confused by the settings and later even more when looking at the code itself. here is my attempt to simplify all this:    1/ always require 3 behat settings  $cfg>behatwwwroot, $cfg>behatdataroot and $cfg>behatprefix  2/ cleanup script init code  3/ do not require $cfg>wwwroot and $cfg>dataroot on test sites  4/ remove switch completely   the most confusing part for me  5/ print  out behatwwwwroot in init script so that you can test the test site manually  ",8,train
MDL-43215,Adding web service token generates alternate names debugging message ,# visit /admin/settings.php?section=webservicetokens and click on 'add'.  # you will see a debugging message regarding alternate name fields.      you need to update your sql to include additional name fields in the user object.    line 3580 of /lib/moodlelib.php: call to debugging()  line 220 of /admin/webservice/forms.php: call to fullname()  line 191 of /lib/formslib.php: call to webservicetoken_form>definition()  line 55 of /admin/webservice/tokens.php: call to moodleform>moodleform()  ,3,train
MDL-43238,Improve event php doc to include other information,"event php doc should be improved to include other information if exists.  base contains information about the event, but other params are specific to event and should be documented, so it can be read by systemx for documentation.    i have been looking at this and there is a proposal in phpfig (psr5) https:/github.com/phpfig/figstandards/pull/169/files#diff9a10a11696dc38209c125ea9c57a565fr1245    wordpress also suggest similar documentation http:/make.wordpress.org/core/handbook/inlinedocumentationstandards/phpdocumentationstandards/#11parametersthatarearrays",13,train
MDL-43250,get_graders() matches potential graders from all groups,"we have come to belief that the function that determines who should recieve a notification to grade a submission (/mod/assign/locallib.php:getgraders())is too broad.    when using an activity in separate groups mode the function currently identifies potential graders as users who hold the grader capability and are in any group with the submitter in the course.    we believe that this may be an issue.    we have spent a while talking about this and feel that the groupsgetallgroups() function should also pass the activity's groupingid value so that, if a grouping has been selected, the potential graders are restricted to users within the activity's grouping.    this should be a case of simply changing the line to     if ($groups = groupsgetallgroups($this>getcourse()>id, $userid, $this>getcourse_module()>groupingid)     like i said we have spent a while talking about this and we can't see the reason why this works the way it does, so we would also welcome someone explaining why it is the way it is!",3,train
MDL-43262,Move dialogue default overrides to attributes,"we override a couple of the panel/widget attributes in the constructor for m.core.dialogue, rather than by modifying the attributes correctly.    we should change to use the correct method as this gives us some minor performance improvements, allows us to document the api overrides, and helps us to clear up some of the code.",8,train
MDL-43266,Testing sites are cleaning all test dataroot contents,"edit pdf plugin is adding files to dataroot/filedir during the moodle installation process, the same followed by phpunit and behat. when phpunit and behat resets the dataroot we clean all the contents of filedir so the files are still in the database but not in dataroot, accessing the edit pdf admin settings page results in a fatal error when looking for the files that are supposed to be there. the files created during the moodle installation should remain in the database after the reset.    as a solution i propose to store a list of the dataroot files present after the installation, and avoid cleaning those files when resetting the dataroot.    adding also 2.5 as affected branch as 3rd party plugins adding files during the installation processes are also affected.",13,train
MDL-43267,Course menu to 'Move item' needs betterment for screen readers,"the move item button (which pops up a menu) does work, but to activate it with a screen reader, all you hear is that it is a ""draggable graphic"".    you don't know that you can click on it to actually do anything.    could it be coded with an / to let the user know it is clickable?    (thanks greg kraus for spotting that)",100,train
MDL-43268,Undefined index: filter in /lib/outputrequirementslib.php,"since upgrading to moodle 2.7dev (build: 20131205) from git:/git.moodle.org/moodle, the following notice is printed on each page:    notice: undefined index: filter in / /lib/outputrequirementslib.php on line 1259 ",2,train
MDL-43270,Migrate moodle-course-dragdrop to use Shifter,migrate moodlecoursedragdrop to use shifter,5,train
MDL-43271,Migrate moodle-course-formatchooser to use Shifter,migrate moodlecourseformatchooser to use shifter,5,train
MDL-43273,Migrate moodle-course-coursebase to use Shifter,migrate moodlecoursecoursebase to use shifter,5,train
MDL-43274,Prevent course logs from being deleted when course is reset,"we have a scenario:    a number of course activities disappeared, and there are no logs at all in the class from before the 22nd november.    where the most plausible explanation is that:      the activites were deleted and (only) the course logs reset      from my reading of the resetcourseuserdata() function the logs from mdllog are hard deleted, using the $db >deleterecords() function.    this makes trying to answer what actually happened very difficult from a forensic position.    it would be preferable if either the log table rows were treated by moodle as being immutable or if the reset function did something else.    this may be an issue specific to us since we have a centralised service and we have to be able to explain to our teachers what it is they may have done.",8,train
MDL-43281,blockregion.js doesn't recover properly after not finding region node,"i believe this only happens on older themes that are not using the newer code to print out block regions.  so, steps to reproduce could be tricky, but the problem is obvious in the code.    basically what is happening is if the block region js fails to find the block region, then it attempts to create and add the region node to the page.  this works fine except it doesn't re fresh the local node variable.",3,train
MDL-43284,Question bank needs some CSS attention,"the action icons are cropped on the right in clean theme. but maybe we can style the whole table a little better (add padding or something), see screenshots.",40,train
MDL-43289,Events for submission,create events for submission in all module:  related modules are:  # assignment  # workshop    please fill https:/docs.google.com/spreadsheet/ccc?key=0as79sf2a3wehddrmttnwahdwvm5bqw95edc2ofv6tgc&usp=sharing while you are creating new events.,20,train
MDL-43291,Events for collaboration ,create events for collaboration in all module:  related modules are:  # forum  # wiki  # choice  # survey  # database    please fill https:/docs.google.com/spreadsheet/ccc?key=0as79sf2a3wehddrmttnwahdwvm5bqw95edc2ofv6tgc&usp=sharing while you are creating new events.,40,train
